id,label,email,type
301078,შოთა ზედგინიძე,,person
219924,გივი გიგიბერია,,person
220720,ნიკა კაპანაძე,,person
220772,სონია ნაზარეტიან,,person
217195,კახა ნადირაძე,,person
217447,ვასილ ჭიჭაღუა,,person
223134,გოჩა ქავთარაძე,,person
343664,გიორგი ადამია,,person
220495,მარინა ჭავჭანიძე,,person
63945,ნონა მამულაშვილი,,person
344460,თამაზ ცეცხლაძე,,person
209218,ჯემალ ბოლქვაძე,,person
344071,დავით ტაბატაძე,,person
171819,ზურაბ ბეჟაშვილი,,person
124630,ზვიად კვიციანი,,person
239395,სპარტაკი მუკვანი,,person
299251,ლევან კაპანაძე,,person
233554,ბელა კობალაძე,,person
219861,ლელა ზარნაძე,,person
254438,ვასილი ნატროშვილი,,person
257578,თენგიზ დიასამიძე,,person
207426,ეკა ლეკაშვილი,,person
27643,გიორგი ქემერტელიძე,,person
9384,კახაბერ შაფაქიძე,,person
143887,ზურაბ მხეიძე,,person
39382,მიხეილ სვიმონიშვილი,,person
47828,ივანე ნორაკიძე,,person
237812,კობა კობალაძე,,person
221226,გურამ ალექსიძე,,person
5640,დიანა ლიპარტელიანი,,person
221001,ხათუნა ჩაგუნავა,,person
309015,სალომე კვირკველია,,person
313932,გიგა აბულაძე,,person
115921,ია ბობოხიძე,,person
205158,ზურაბ აზმაიფარაშვილი,,person
227280,კობა ძიძიგური,,person
75137,თორნიკე ჯანაშვილი,,person
144249,გიორგი შენგელია,,person
211148,ნინო მკურნალი,,person
241925,ზურაბი ჭანტურია,,person
214754,ილია ოქრომელიძე,,person
148131,გიორგი გაგნიძე,,person
207711,ოლღა ასათიანი,,person
208748,გია შარაბიძე,,person
206728,შოთა მაქაცარია,,person
9742,ვაჟა სამადბეგიშვილი,,person
346677,ბეჟან გობაძე,,person
346678,ჯემალ ბერიძე,,person
34515,ადიგენის მუნიციპალიტეტისსაკრებულო,,person
259294,გიორგი ჩიტეიშვილი,,person
213287,შალვა ფიფია,,person
218367,ირაკლი ცხოვრებაშვილი,,person
31061,ლაშა ჭეიშვილი,,person
136434,მამუკა ტუსკაძე,,person
218592,სალომე მახარაშვილი,,person
134566,ლაშა ლაბაძე,,person
25148,თამარ კანაშვილი,,person
344789,ხათუნა მიქავა,,person
219228,რამინ ბაირამოვი,,person
206826,ირაკლი ჯაოშვილი,,person
273576,ნინო ჩიტორელიძე,,person
164779,ნინო ჩაჩიბაია,,person
343956,დავითი მუმლაძე,,person
292780,ავთანდილ მამმადოვ,,person
96798,რამაზ კუტუბიძე,,person
101977,გიორგი გოგიაშვილი,,person
211454,მაია სიმონიძე,,person
215950,ერეკლე ფაჩოშვილი,,person
213661,ქეთევან ბენდელავა,,person
344784,აკაკი ცერცვაძე,,person
344840,ალექსანდრე ბასილაშვილი,,person
207532,თეიმურაზ ცაკაშვილი,,person
26689,ალექსი ფილფანი,,person
174282,გიორგი ჩიტაშვილი,,person
123110,ლაშა ჯუღელი,,person
142271,ვალერიანე ფახურიძე,,person
208792,მიხეილ მურაჩაშვილი,,person
95837,შოთა ხაბარელი,,person
213645,გია ბეგიაშვილი,,person
224378,ბადრი გახოკიძე,,person
242121,გიორგი პირველაშვილი,,person
11767,შალვა რცხილაძე,,person
197797,ალექსი იორდანაშვილი,,person
336680,თამარ ანდრიაძე,,person
4750,დავით დვალი,,person
346329,ნიკოლოზ ლეკიშვილი,,person
103199,ნანა იოსელიანი,,person
143563,გიორგი გიორგაძე,,person
26498,დავითი ცაგარეიშვილი,,person
319202,ნინო სალუქვაძე,,person
311498,ნოდარი მაისურაძე,,person
191798,იმედა სისაური,,person
217832,გიორგი გაგანაშვილი,,person
213708,დავითი ბეგიაშვილი,,person
306885,მარიამი სუმბაძე,,person
82458,მარინა კალტრაიდერი,,person
34165,გიორგი გოცირიძე,,person
336445,დავით ჩადუნელი,,person
279133,თინა მაისურაძე,,person
211037,ნიკოლოზ მელქაძე,,person
37877,თეიმურაზ მოსაშვილი,,person
26660,მაია თარგამაძე,,person
228197,ლეილა ჩქარეული,,person
228951,თინა ცხაკაია,,person
106969,ალექსანდრე კვანტალიანი,,person
338382,მარიამ გელაშვილი,,person
225880,დავით კიკნაძე,,person
314637,ალექსანდრე ჯაფარიძე,,person
338827,გიორგი ლობჟანიძე,,person
2199,დავით ასათიანი,,person
51422,გიორგი ალხანაიძე,,person
206034,ელბრუს მამედოვი,,person
339018,გიორგი ჯანაშვილი,,person
104071,რამაზ სოფრომაძე,,person
252123,ანატოლი კორეპანოვი,,person
243165,ვახტანგ შურღაია,,person
147030,გიორგი აბულაძე,,person
279234,მაკა ღონღაძე,,person
217546,გია ზვიადაძე,,person
336492,მარიამ მაჭავარიანი,,person
199802,თათია ხაბეიშვილი,,person
167569,თინათინი სიდონაშვილი,,person
246544,ზურაბ ჩიტაური,,person
335816,გიორგი ჭანტურია,,person
294791,ნათია ვაშაყმაძე,,person
242476,ნინო ქავთარაძე,,person
162826,ირაკლი კერვალიშვილი,,person
22571,ირაკლი კუჭავა,,person
239052,გურამ დაბრუნდაშვილი,,person
65860,ელენე ლოლაძე,,person
10432,ირაკლი ჩხენკელი,,person
132833,რევაზ არველაძე,,person
214880,ქიამრან აფანდიევი,,person
235390,გივი ქუთელია,,person
336588,აკაკი დანელია,,person
211918,ანა კუჭავა-ნაფეტვარიძე,,person
191612,ლევან ალუღიშვილი,,person
31465,ირაკლი კაციტაძე,,person
336182,ნინო პავლიაშვილი,,person
253308,მზია აფრიდონიძე,,person
292665,მაია ხუციშვილი,,person
164881,პაატა წულაია წარმომადგენელი,,person
216628,თეონა გალოგრე,,person
227452,ირაკლი ჩანთაძე,,person
337978,მანანა ბულია,,person
45393,გიორგი ხვედელიანი,,person
233741,ლია ხიდაშელი,,person
338338,ირაკლი გაბრიჭიძე,,person
166856,ლევან რევიშვილი,,person
59172,ზაურ ნაჭყებია,,person
221295,დავით ჭითავა,,person
96918,ანა თარხნიშვილი,,person
273077,გიორგი კვარაცხელია,,person
135149,დავით გამყრელიძე,,person
228619,გიორგი დონაძე,,person
279206,ქეთევან ქიმოსტელი,,person
209239,ლევან ცინცაძე,,person
132027,ზაურ ციხელაშვილი,,person
211521,მზია კახიშვილი,,person
233411,ვალერი ემინოვ,,person
227074,გრიგოლ ჯულუხიძე,,person
94546,კახა შენგელია,,person
338660,თინა კუხიანიძე,,person
35131,ქეთევანი კრიალაშვილი,,person
252827,ირაკლი მაკალათია,,person
39879,მათე გარდავა,,person
214391,ბათუ ქუთელია,,person
16566,ზურაბ ჩეკურიშვილი,,person
338683,გიორგი ფიფია,,person
245638,გიორგი არზიანი,,person
19454,ალექსანდრე დოლიძე,,person
233859,თამარი ხახუტაშვილი,,person
292461,ბექა შეწირული,,person
292462,ელენე კალანდაძე,,person
133584,ოთარ დავითაძე,,person
339331,ქეთევან ტატიშვილი,,person
218623,მურმან გამისონია,,person
226297,ანა ჭეიშვილი,,person
28352,ნოე მენთეშაშვილი,,person
213218,ბესიკ კოჭლამაზაშვილი,,person
164888,ლევან დანელია,,person
279474,ზურაბი ქავთარია,,person
220036,ვიქტორ სანიკიძე,,person
341055,ამირან ცეცხლაძე,,person
78033,ბიქტორი კვიმსაძე,,person
222159,მურად მურადოვი,,person
216495,მიხეილ პაკაცოშვილი,,person
226542,რევაზ თოფურია,,person
341033,გიორგი ჩიტაძე,,person
354248,მარიამ ზანგალაძე,,person
296283,ნინო მღებრიშვილი,,person
285687,გიორგი მაჩაბელი,,person
223044,გივი შენგელია,,person
234621,ვასო კაპანაძე,,person
339495,გიორგი მოდებაძე,,person
339496,ნინო ცერცვაძე,,person
339499,თეა ჩიტაძე,,person
213656,მანანა ნაჭყებია,,person
210865,ინგა ლოლაძე,,person
241555,ბაქარი ბაქრაძე,,person
1771,გიორგი მელაძე,,person
346468,მიხეილ ჯიბლაძე,,person
212347,ზურაბ მახარაძე,,person
41316,ალექსანდრე ყიფიანი,,person
43447,სერგო ტეფნაძე,,person
294374,თენგიზ სამხარაძე,,person
51675,ბექა ბიაშვილი,,person
217891,ელისო თათეშვილი,,person
339560,გიორგი მაჭარაშვილი,,person
339934,დავით ძნელაძე,,person
228454,სანდრო სუბელიანი,,person
210589,ბექა მიდელაური,,person
338828,მარინე ხატიაშვილი,,person
297470,ქეთევან ბერიძე,,person
107956,დავით ალავიძე,,person
171076,ლაშა ჯანჯღავა,,person
210718,გოჩა ჩაჩუა,,person
237318,მარინა ელიზბარაშვილი,,person
93775,ზურაბ თურმანიძე,,person
339726,მარიამ გიორგობიანი,,person
339547,გიორგი მეტრეველი,,person
235052,დავით გოჩიტაშვილი,,person
140661,ბაკური გოგოჭური,,person
218729,მერაბი გოგლიჩიძე,,person
116149,მამუკა მღვდელაძე,,person
218731,გივი სარდანაძე,,person
341230,ვლადიმერ გიორგაძე,,person
59505,ნინო შარაშიძე,,person
217454,ცისკარა ფოცხვერაშვილი,,person
102089,რაფიგ გუმბათოვი,,person
227248,აიგიულ ისაევა,,person
220978,თორნიკე ჩიქოვანი,,person
232827,გიორგი ლოლაძე,,person
340765,ნინო გაბრიაძე,,person
122231,ამირან ბიწაძე,,person
213660,ნინო შარაშიძე,,person
48703,ირმა მაისურაძე,,person
239277,ფიქრია გელაშვილი,,person
138832,ირაკლი კარტოზია,,person
111439,მანანა მიქაბერიძე,,person
254452,სალომე ჩიგოგიძე,,person
222570,მინდია ქავთარაძე,,person
279675,შორენა მირცხულავა,,person
69996,მანანა მოდებაძე,,person
211185,ნიკოლოზ დონჯაშვილი,,person
340336,ინგა შამუგია,,person
207702,კახა კოტაშვილი,,person
116159,გიორგი კოპალიანი,,person
209503,როსტომ ლორთქიფანიძე,,person
93284,ნინო სუხიტაშვილი,,person
339554,გიორგი პაპუაშვილი,,person
218543,ქეთევანი ვერულაშვილი,,person
241478,ფატი კობალაძე,,person
375,მურთაზ რატიანი,,person
333065,ზურაბ გელაშვილი,,person
333652,გიორგი კიკნაძე,,person
93199,ნიკოლოზ ლონგურაშვილი,,person
280168,მარიამი ჩიხლაძე,,person
332955,გიორგი სარალიძე,,person
91222,პაატა მაცაბერიძე,,person
282993,პაატა კაპანაძე,,person
216423,ჯანგული ჩიხრაძე,,person
282961,გიორგი ნოზაძე,,person
282963,გიორგი ბერაია,,person
346131,ვანხუ ჭანგ,,person
282964,ვანხუ ჭანგგამგეობის თავმჯდომარე,,person
225645,ნინო მათიაშვილი,,person
137149,ნესტან ნიჟარაძე,,person
220726,მალხაზ კუკავა,,person
13860,დანიელ გახარია,,person
223078,გიორგი მერმანიშვილი,,person
176858,ილია როდონაია,,person
107971,გიორგი ფეტვიაშვილი,,person
634,ნიკა შენგელია,,person
39876,ვეფხია გიორგაძე,,person
35014,ნანა ზაალიშვილი,,person
283004,მარიამ ლორია,,person
218476,მარიამ წიქარიძე,,person
233895,შალვა კაჭარავა,,person
221264,გიორგი ლაფანაშვილი,,person
248664,ვანო გიგილაშვილი,,person
281948,ირინა კაპანაძე,,person
213740,მაია ნინიძე,,person
219101,ჯემალ სეფიაშვილი,,person
280179,სერგეი სემერიკოვი,,person
280180,დავით ჯალაღონია,,person
282956,სერგეი სემერიკოვი,,person
282957,დავით ჯალაღონია,,person
214266,გრიგოლი ყაჩლავაშვილი,,person
232597,ესმა იმერლიშვილი,,person
331298,სოფიო კალანდაძე,,person
330659,გიორგი მამალაძე,,person
95555,ილია ფერაძე,,person
213789,შორენა ჯიშკარიანი,,person
244691,ნინო ქავთარაძე,,person
43321,ივანე ნუგზარაშვილი,,person
240213,დავით წულაძე,,person
63957,ჯაბა მუჯირი,,person
34733,ნინო ცაგარელი,,person
280176,გიორგი ისაკაძე,,person
44966,გიორგი ისაკაძე,,person
226143,გია ტყვაცირია,,person
282986,ნელი დოლიძე,,person
250951,თემურ მჟავია,,person
107972,ლევან წულაძე,,person
256079,გელა ჯაბანიშვილი,,person
156227,ნანა კალანდაძე,,person
69981,ავთანდილ ქურასბედიანი,,person
10561,კახა შარაბიძე,,person
166996,თორნიკე ბოლქვაძე,,person
69176,გიორგი ტრაპაიძე,,person
283008,გიორგი გიგოლაშვილი,,person
228975,თამარ ედიშერაშვილი,,person
283000,გიორგი ზაქაიძე,,person
226257,ლევან ოქროპირიძე,,person
219361,ქეთევან დოლიძე,,person
227487,იური ჩუგუნოვი,,person
281952,გიორგი მახათაძე,,person
222815,ნინო კარანაძე,,person
240528,ლია ურუშაძე,,person
221667,ქრისტინე მარაბიან,,person
229675,ირაკლი ვეშაგურიძე,,person
219950,ირაკლი უჯირაული,,person
106662,ოთარ გრძელიშვილი,,person
235059,ვიქტორ კუსიანი,,person
238593,აკაკი ცენტერაძე,,person
170104,დუგლას თავაძე,,person
209369,ნიკოლოზ მჭედლიშვილი,,person
125581,გელა შაფაქიძე,,person
281979,ასლან ბერიძე,,person
217348,გიორგი აზარიაშვილი,,person
207005,თამარ იარაჯული,,person
281981,დავითი კუხიანიძე,,person
281984,გვანცა კიკალიშვილი,,person
133910,ნიკოლოზ გელაშვილი,,person
281987,ნინო ხაჭაპურიძე,,person
215690,კობა შანავა,,person
216743,კარინე თათევოსიან,,person
131919,შალვა ჯაფარიძე,,person
240980,მამუკა ჯებისაშვილი,,person
216216,ანა რეხვიაშვილი,,person
252264,ხატია შელია,,person
28283,პავლე კასრაძე,,person
187693,თეიმურაზ უკლება,,person
5182,შოთა ბუჩუკური,,person
225802,თამარი ლამაზოშვილი,,person
2282,თეა შანყულაშვილი,,person
222084,გიორგი მურჯიკნელი,,person
281669,ბულენტ ესევიტ,,person
330858,ბულენტესევიტ,,person
280296,ბულენტ ესევიტ,,person
408,გიორგი ინგოროყვა,,person
240253,მიხეილ ლომიძე,,person
238133,მარინე ივანიძე,,person
54127,ნანული თურქოშვილი,,person
291929,ნიკოლოზ საყვარელიძე,,person
233116,გამზა გაჯიევი,,person
215110,ელენე შელესტოვა,,person
214573,სიმონი გაბრიჭიძე,,person
1012,რამაზ ყურაშვილი,,person
24637,გიორგი ბახტურიძე,,person
332966,ჯუმბერ კობალაძე,,person
228375,გვანცა გიორგაძე,,person
132100,ნანა კვირკველია,,person
228376,მადონა სეხნიაშვილი,,person
333410,გიორგი დიდებაშვილი,,person
72749,თამარ ფიოლია,,person
12097,გიორგი მაკასარაშვილი,,person
213808,მანანა კაიშაური,,person
281991,ნინო ბერიშვილი,,person
281655,რევაზ კანდელაკი,,person
239099,ანნა გაზაშვილი,,person
281657,გიორგი ჩინჩალაძე,,person
214406,მარიამ შელეგია,,person
281660,ზურაბი მოდებაძე,,person
209762,არმაზ ახვლედიანი,,person
56227,გურამ ავქოფაშვილი,,person
8193,ნათია ნაცვლიშვილი,,person
128049,ბაგრატ ფიფია,,person
90384,ვახტანგ ბეგიაშვილი,,person
233385,ლარისა ბახტაძე,,person
22628,დავით მამულაიშვილი,,person
84162,სიმონ ქოჩიაშვილი,,person
230453,ზურაბ ასათიანი,,person
353243,გიორგი სულამანიძე,,person
253369,გიორგი ბოკერია,,person
333076,ზურაბ ცინცაძე,,person
215008,გვანცა ბარაბაძე,,person
15218,ვახტანგ გოგოხია,,person
113175,ზურაბ წერეთელი,,person
233018,მიხეილი ქანთარია,,person
173760,ირმა ცენტერაძე,,person
40068,ჯოვანი ჯაკომანტონიო,,person
98289,ალიოშა ბაკურიძე,,person
212629,ზვიად ტომარაძე,,person
37942,საბა კიკნაძე,,person
4034,რუსუდან ანდღულაძე,,person
24812,მარინა ჟღენტი,,person
52547,გურამ მამულაშვილი,,person
209184,თამთა ქაჯაია,,person
24490,პაატა ეჯიბია,,person
37181,ზაზა აგლაძე,,person
195317,გიორგი ირემაძე,,person
334695,თამარი ჭელიძე,,person
60846,ზაალ წერეთელი,,person
101638,გრიგოლ ბულია,,person
334694,გიორგი ამუზაშვილი,,person
300562,გიორგი არზიანი,,person
168731,გიორგი შერვაშიძე,,person
65909,გიორგი ვეკუა,,person
103825,ვაჟა ოთარაშვილი,,person
234028,ლევან კიკალიშვილი,,person
237562,კახა სუხიტაშვილი,,person
336219,დავით ჭელიძე,,person
241280,ვასილ კევლიშვილი,,person
93732,შიო ხეცურიანი,,person
224067,თემური ლაჭყეპიანი,,person
157501,გიორგი შერვაშიძე,,person
1523,გიორგი დარციმელია,,person
36255,დავით ჯორბენაძე,,person
211534,დავით ლოსაბერიძე,,person
103682,ავთანდილ კალმახელიძე,,person
221317,ხათუნა არველაძე,,person
335439,გელა არაბული,,person
156455,თამარ მარგიშვილი,,person
239994,ეკატერინე ხუციშვილი,,person
314958,მარიამ მაისურაძე,,person
198936,გიორგი ქურციკიძე,,person
346249,გიორგი რეხვიაშვილი,,person
350,ლევან იოსელიანი,,person
221988,ალექსანდრე ელისაშვილი,,person
141491,ვახტანგ შურღაია,,person
218319,არჩილ ალადაშვილი,,person
279513,დავით თარხან-მოურავი,,person
335014,ნინო ძოწენიძე,,person
216511,ბექა ახალმოსულიშვილი,,person
82026,გიორგი კეპულაძე,,person
231015,გოჩა კირკიტაძე,,person
208126,მარიამ ცაცანაშვილი,,person
218775,ანა ბენაშვილი,,person
222827,იოსებ ბიჭიკაშვილი,,person
164203,გიორგი სვანიძე,,person
306966,ალექსანდრე როზენბლატი,,person
239484,ნათან თაფლიაშვილი,,person
182480,დავით დემეტრაშვილი,,person
334864,გიორგი ქიმერიძე,,person
210634,ზაირა ჩარკვიანი,,person
279497,დავით წიტაიშვილი,,person
334911,თეიმურაზ გაგნიძე,,person
227953,ნანული აბესაძე,,person
229305,ვალერი კვარაცხელია,,person
279468,თამთა ბაკურაძე,,person
336020,ლევანი გელაშვილი,,person
233684,როინ ლიპარტელიანი,,person
252154,სპარტაკი კობახიძე,,person
167435,ნინო მირზიკაშვილი,,person
335982,ქეთევან ხიზანიშვილი,,person
314909,სოფიო ჯაფარიძე,,person
336083,მაია ფანჯიკიძე,,person
206957,ზაზა ხაჭიპერაძე,,person
254197,მერაბ დგებუაძე,,person
241488,ვასილ კვირჩილაძე,,person
1572,ნინო ბერაია,,person
62942,გიორგი დიასამიძე,,person
240530,ნარგიზა ბაგრატიონი,,person
7667,გივი ხარჩილავა,,person
127434,ზურაბ მორგოშია,,person
334271,გიორგი ლომიძე,,person
334350,აკაკი კუნჭულია,,person
232601,ვახტანგ მენაბდე,,person
227099,დალი ვასაძე,,person
228491,გივი ნეფარიძე,,person
212849,იაგო ბიგვავა,,person
43151,გოჩა ირემაძე,,person
295039,რატი რატიანი,,person
199498,გიორგი ჩაჩუა,,person
237461,გულნარა შოშიტაშვილი,,person
335267,გიორგი ხვედელიანი,,person
208768,პაატა ხურცილავა,,person
257580,გივი კალანდაძე,,person
92990,ალექსი ბერიძე,,person
157582,ირაკლი კიკვაძე,,person
335609,გიორგი ხაჩიძე,,person
226764,მევლუდ ბეკოშვილი,,person
223285,მაია თელია,,person
257546,გიორგი კეკელიძე,,person
205259,გიორგი ხარატიშვილი,,person
257544,ნინო ჩიხლაძე,,person
257534,ნინო ქობალია,,person
241287,ლეილა ხაჭაპურიძე,,person
257593,თინათინ დოლიძე,,person
37557,სიმონ კოპაძე,,person
42220,თენგიზ თხილავა,,person
257598,გიორგი შავგულიძე,,person
315857,გიორგი კანკავა,,person
327064,გიორგი ჩაკვეტაძე,,person
233702,ნიკოლოზ გონგაძე,,person
9386,კონსტანტინე თოფურია,,person
215973,დიანა გელაშვილი,,person
345892,ზაქარია ნადირაშვილი,,person
278840,გიორგი ჭოხონელიძე,,person
242304,თამაზ კარაპეტიან,,person
241670,დავით შუღლიაშვილი,,person
99971,ლევანი ვეშაპიძე,,person
240606,დავითი კორძაძე,,person
128526,დავით ვარშანიძე,,person
60976,ამირან კილაძე,,person
208299,გაგა ლომიძე,,person
170982,ზურაბ დუგლაძე,,person
236235,თამაზ ცანავა,,person
326561,გიორგი კაციაშვილი,,person
294106,ირინე გელაშვილი,,person
326566,დავით ფერაძე,,person
202073,ზურაბ სანიკიძე,,person
247544,დავით ჟვანია,,person
4135,გიორგი მელაძე,,person
241680,ვაჟა მეგრელიძე,,person
9681,ალექსანდრე თევზაძე,,person
211686,ივეტა ჭელიშვილი,,person
52392,გიორგი ხატიაშვილი,,person
77403,ბესიკ ქარცივაძე,,person
244002,დავით მეტრეველი,,person
216346,ქეთევან მარგალიტაძე,,person
257591,მაია სასწრაფოშვილი,,person
229339,იოსებ დოლიძე,,person
228582,დავით ვაჩაძე,,person
279116,დავით ბულია,,person
212861,კარენ არუთინიანი,,person
1601,თახირ კარალოვი,,person
224391,გიორგი მაღრაძე,,person
220414,გიორგი გრიგოლაშვილი,,person
211263,ზვიად ბახუტაშვილი,,person
210803,თამარი ჭინჭარაული,,person
219223,გოჩა ბარნოვი,,person
222212,ბაქარ მაცაბერიძე,,person
88190,გიორგი ჩაჩუა,,person
180757,პაატა დვალიშვილი,,person
4214,შოთა კოზმანაშვილი,,person
6835,მაია მამულაშვილი,,person
248280,ზურაბ ავალიანი,,person
69513,ნოდარ ხარშილაძე,,person
242475,ლევან დვალი,,person
222835,გიორგი მაისაშვილი,,person
257592,გიორგი ამირანაშვილი,,person
212726,ირაკლი ნარმანია,,person
218075,გოჩა სურმანიძე,,person
257606,იანგ,,person
282692,მარიამ მანჯგალაძე,,person
42920,არინზე რიჩარდ ოგბუნუჯუ,,person
230218,სალომე ბლიაძე,,person
134826,ირაკლი ქაშიბაძე,,person
257601,თინათინ ბაღაშვილი,,person
257602,სალომე სულაბერიძე,,person
161798,მაკა კილაძე,,person
129300,მადონა ოქროპირიძე,,person
43999,მაია ჯიჯავა,,person
257612,ტატიანა კრასოვსკაია,,person
327816,ტატიანა კრასოვსკაია,,person
282687,ტატიანა კრასოვსკაია,,person
22848,რუსლან რუსიძე,,person
6247,ივანე იოსელიანი,,person
50256,იოსებ კობახიძე,,person
172632,გიორგი მახარაშვილი,,person
44572,ვალერიან გორგოშიძე,,person
157116,ალექსანდრე პოლოლიკაშვილი,,person
257571,ლელა ცაავა,,person
42310,ლაშა გოცირიძე,,person
104029,სოფიო კასრაძე,,person
219719,იოსებ პირველი,,person
229330,კონსტანტინე ხოფერია,,person
229331,ნიკა ჯუშოშვილი,,person
77641,სამეჰ კამალ ჰანნა ავდალლჰ,,person
221077,მაკა ჯავახიშვილი,,person
257520,ლელა იაშვილი,,person
211897,ირმა ბარბაქაძე,,person
127604,ირმა დაუშვილი,,person
38840,ვახტანგ ნაცვლიშვილი,,person
257517,ნოდარ ჩხეიძე,,person
207273,ლია ნადარაია,,person
282695,თენგიზ კალანდაძე,,person
221375,მაიკო ჩოხელი,,person
185056,მაკა ჯავახიშვილი,,person
64894,ლევან ალაფიშვილი,,person
232881,შორენა ჭუმბურიძე,,person
257549,ჯავად აჰმედ ბატ,,person
329280,ჯავად აჰმედ ბატ,,person
86879,რატი ნუცუბიძე,,person
237679,ზვიად აფხაზავა,,person
211845,ვლადიმერ მუმლაძე,,person
234418,ანზორ ჩუბინიძე,,person
257545,ნინო გოგუაძე,,person
257596,ნიკოლოზ წიქარიძე გამგეობის თავმჯდომარის მოადგილე,,person
109023,გია თომაძე,,person
211345,პაატა იმნაძე,,person
233033,თენგიზ კაციტაძე,,person
62095,ნიკოლოზ პატარქალიშვილი,,person
212810,ალექსი ბაიდოშვილი,,person
257529,გიორგი მაჭარაშვილი,,person
168104,ევგენი ბარათაშვილი,,person
88740,თეა ნიორაძე,,person
28566,გიორგი ბეჟიტაშვილი,,person
221447,გიორგი გრატიაშვილი,,person
9361,იმედა ხუციშვილი,,person
18199,ვალერი მიქაია,,person
12058,ლაშა ჯაპავა,,person
10979,თეიმურაზ კვარაცხელია,,person
182173,გიგა კობალაძე,,person
220024,დავით ამაშუკელი,,person
329478,დავით დევაძე,,person
249526,ნათია ქარჩილაძე,,person
66216,ეკატერინე მაისურაძე,,person
207197,მალხაზ ბაძაღუა,,person
223031,ეკატერინე კიბაბიძე,,person
258093,გიორგი ნიჟარაძე,,person
217307,ვალი ვალიევი,,person
240478,ბონდო სარდანაშვილი,,person
220341,გიგა გვასალია,,person
210255,მერაბ ოდიშარია,,person
283551,დიმიტრი გოგელია,,person
211975,ლევან მაზმიშვილი,,person
259119,ანა კუხალეიშვილი,,person
50113,გიორგი ჩაჩუა,,person
47029,მერაბ ჩხარტიშვილი,,person
212857,ქეთევან ვაშაგაშვილი,,person
17902,გიორგი დათუნაშვილი,,person
277545,ალექსი ბაიდოშვილი,,person
99961,მერაბ გუჯეჯიანი,,person
166396,გიორგი გოგუაძე,,person
329828,გიორგი ჭანტურია,,person
329752,მეგონა ჯომიდავა,,person
329757,მეგონა ჯომიდავა,,person
330365,გიორგი იანტბელიძე,,person
345430,ლევან ყურაშვილი,,person
71691,თამარ აბულაძე,,person
223190,მადონა მაქაცარია,,person
39072,გიორგი აბრამიშვილი,,person
47615,ლევან ვეფხვაძე,,person
282570,დავით თომაძე,,person
213066,გოჩა ჩიქოვანი,,person
227331,დავით კვაშილავა,,person
81353,რიტა პროკოპენკო,,person
282568,სესე ხატიაშვილი,,person
211968,ნინელი ჭითანავა,,person
223200,ნოე პერტაია,,person
282575,ალი მამედოვი,,person
146519,მადონა რაზმაძე,,person
141342,გურამი ჯანიაშვილი,,person
37571,გიორგი ბაჯელიძე,,person
194227,ხათუნა ჭონიაშვილი,,person
211356,გელა კაპანაძე,,person
251192,გიორგი ნადიბაიძე,,person
124707,ნოდარ კაპანაძე,,person
31570,ბადრი კუკულაძე,,person
212656,თეიმურაზი ბუცხრიკიძე,,person
213004,გიორგი პურიჭამიაშვილი,,person
29769,ირაკლი ყიფიანი,,person
219370,ხათუნა წულაძე,,person
11620,ქეთინო გეჯაძე,,person
181500,ალექსი გეჯაძე,,person
217602,თათია გოგრიჭიანი,,person
261564,გიორგი ხომერიკი,,person
218806,ხათუნა გავაშელი,,person
209614,თამარ ხიდაშელი,,person
208034,უჩა ნანუაშვილი,,person
58970,გიორგი ხაზარაძე,,person
135643,გივი კობახიძე,,person
22173,ლევანი ქაჯაია,,person
330853,მამუკა ჩხეიძე,,person
123554,ნინო ანანიაშვილი,,person
230445,სეირან პანგრატიან,,person
186746,გიორგი ფუტკარაძე,,person
208594,დავით ლოლუა,,person
226692,დემურ ფიფია,,person
17005,თემური გორდელაძე,,person
331385,გვანცა ძნელაძე,,person
104908,თამარ ლებანიძე,,person
258096,ნინო კილაძე,,person
295055,მეგი ბაკურიძე,,person
4727,ჯეირან ფალავანდიშვილი,,person
330779,ნინო გოგოხია,,person
77903,ირაკლი ქოქრაშვილი,,person
283874,გოგა გორგოძე,,person
330723,ვახტანგ ჩქარეული,,person
330724,ცოტნე ჟღენტი,,person
218834,ნაზირა კაკულია,,person
20485,ბესარიონ თედიაშვილი,,person
238644,ჯემალ წულუკიძე,,person
234307,ივანე რთველიაშვილი,,person
202479,ია ლეკიშვილი,,person
253985,ქამილ ალიევი,,person
215671,ვიტოლდ სტეფან შულჩინსკი,,person
330517,გიორგი სამხარაძე,,person
213600,თემურ სტეფანოვ,,person
244589,დავით თოთაძე,,person
279442,ლია ხელაძე,,person
141441,ალი ბაკურიძე,,person
213133,ალექსანდრე ჯიქია,,person
113911,გიორგი პაიჭაძე,,person
149295,მარინა კაჭარავა,,person
209103,ლაშა ნარსია,,person
232519,დავითი ჯიქია,,person
72776,დავით ჭავჭანიძე,,person
326029,თორნიკე ფაღავა,,person
188802,გიორგი გოგიაშვილი,,person
250353,ლიუბოვ კუზნეცოვა,,person
250354,ტიმურ ივანოვ,,person
284076,ლიუბოვ კუზნეცოვა,,person
284077,ტიმურ ივანოვ,,person
252476,ვაჟა ფიფია,,person
154926,მერაბ კოკოჩაშვილი,,person
40129,ანა ჯალაღონია,,person
230363,გივი ჩუთლაშვილი,,person
242058,თინათინ ჭინჭარაული,,person
214826,გიორგი ბაბუნაშვილი,,person
